Model,Tumor Type,Treatment
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,BKM120 + encorafenib
X-3746,CM,CGM097
X-3746,CM,CGM097
X-3746,CM,CGM097
X-3746,CM,CGM097
X-3746,CM,CGM097
X-3746,CM,CGM097
X-3746,CM,dacarbazine
X-3746,CM,dacarbazine
X-3746,CM,dacarbazine
X-3746,CM,dacarbazine
X-3746,CM,dacarbazine
X-3746,CM,dacarbazine
X-3746,CM,dacarbazine
X-3746,CM,LDE225
X-3746,CM,LDE225
X-3746,CM,LDE225
X-3746,CM,LDE225
X-3746,CM,LDE225
X-3746,CM,LDE225
X-3746,CM,LDK378
X-3746,CM,LDK378
X-3746,CM,LDK378
X-3746,CM,LDK378
X-3746,CM,LDK378
X-3746,CM,LDK378
X-3746,CM,LEE011
X-3746,CM,LEE011
X-3746,CM,LEE011
X-3746,CM,LEE011
X-3746,CM,LEE011
X-3746,CM,LEE011
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,LEE011 + encorafenib
X-3746,CM,WNT974
X-3746,CM,WNT974
X-3746,CM,WNT974
X-3746,CM,WNT974
X-3746,CM,WNT974
X-3746,CM,WNT974
X-3746,CM,LGW813
X-3746,CM,LGW813
X-3746,CM,LGW813
X-3746,CM,LGW813
X-3746,CM,LGW813
X-3746,CM,LGW813
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,encorafenib + binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,binimetinib
X-3746,CM,TAS266
X-3746,CM,TAS266
X-3746,CM,TAS266
X-3746,CM,TAS266
X-3746,CM,TAS266
X-3746,CM,TAS266
X-3746,CM,untreated
X-3746,CM,untreated
X-3746,CM,untreated
X-3746,CM,untreated
X-3746,CM,untreated
X-3746,CM,untreated
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,BKM120 + encorafenib
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CGM097
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,CLR457
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,dacarbazine
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDE225
X-3773,CM,LDK378
X-3773,CM,LDK378
X-3773,CM,LDK378
X-3773,CM,LDK378
X-3773,CM,LDK378
X-3773,CM,LDK378
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + encorafenib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,LEE011 + binimetinib
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,WNT974
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,LGW813
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,encorafenib + binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,binimetinib
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,TAS266
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3773,CM,untreated
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,abraxane
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,BKM120 + binimetinib
X-3782,PDAC,CLR457
X-3782,PDAC,CLR457
X-3782,PDAC,CLR457
X-3782,PDAC,CLR457
X-3782,PDAC,CLR457
X-3782,PDAC,CLR457
X-3782,PDAC,CLR457
X-3782,PDAC,CLR457
X-3782,PDAC,CLR457
X-3782,PDAC,CLR457
X-3782,PDAC,"figitumumab"""
X-3782,PDAC,"figitumumab"""
X-3782,PDAC,"figitumumab"""
X-3782,PDAC,"figitumumab"""
X-3782,PDAC,"figitumumab"""
X-3782,PDAC,"figitumumab"""
X-3782,PDAC,"figitumumab"""
X-3782,PDAC,"figitumumab"""
X-3782,PDAC,"figitumumab"""
X-3782,PDAC,"figitumumab"""
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,"figitumumab"" + binimetinib"
X-3782,PDAC,gemcitabine-50mpk
X-3782,PDAC,gemcitabine-50mpk
X-3782,PDAC,gemcitabine-50mpk
X-3782,PDAC,gemcitabine-50mpk
X-3782,PDAC,gemcitabine-50mpk
X-3782,PDAC,gemcitabine-50mpk
X-3782,PDAC,gemcitabine-50mpk
X-3782,PDAC,gemcitabine-50mpk
X-3782,PDAC,gemcitabine-50mpk
X-3782,PDAC,gemcitabine-50mpk
X-3782,PDAC,INC424
X-3782,PDAC,INC424
X-3782,PDAC,INC424
X-3782,PDAC,INC424
X-3782,PDAC,INC424
X-3782,PDAC,INC424
X-3782,PDAC,INC424
X-3782,PDAC,INC424
X-3782,PDAC,INC424
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,LEE011
X-3782,PDAC,WNT974
X-3782,PDAC,WNT974
X-3782,PDAC,WNT974
X-3782,PDAC,WNT974
X-3782,PDAC,WNT974
X-3782,PDAC,WNT974
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,binimetinib-3.5mpk
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,trametinib
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3782,PDAC,untreated
X-3792,CRC,5FU
X-3792,CRC,5FU
X-3792,CRC,5FU
X-3792,CRC,5FU
X-3792,CRC,5FU
X-3792,CRC,5FU
X-3792,CRC,5FU
X-3792,CRC,5FU
X-3792,CRC,5FU
X-3792,CRC,BKM120
X-3792,CRC,BKM120
X-3792,CRC,BKM120
X-3792,CRC,BKM120
X-3792,CRC,BKM120
X-3792,CRC,BKM120
X-3792,CRC,BKM120
X-3792,CRC,BKM120
X-3792,CRC,BKM120
X-3792,CRC,BKM120 + LJC049
X-3792,CRC,BKM120 + LJC049
X-3792,CRC,BKM120 + LJC049
X-3792,CRC,BKM120 + LJC049
X-3792,CRC,BKM120 + LJC049
X-3792,CRC,BKM120 + LJC049
X-3792,CRC,BYL719 + cetuximab + encorafenib
X-3792,CRC,BYL719 + cetuximab + encorafenib
X-3792,CRC,BYL719 + cetuximab + encorafenib
X-3792,CRC,BYL719 + cetuximab + encorafenib
X-3792,CRC,BYL719 + cetuximab + encorafenib
X-3792,CRC,BYL719 + cetuximab + encorafenib
X-3792,CRC,BYL719 + cetuximab + encorafenib
X-3792,CRC,BYL719 + cetuximab + encorafenib
X-3792,CRC,BYL719 + cetuximab + encorafenib
X-3792,CRC,BYL719 + cetuximab
X-3792,CRC,BYL719 + cetuximab
X-3792,CRC,BYL719 + cetuximab
X-3792,CRC,BYL719 + cetuximab
X-3792,CRC,BYL719 + cetuximab
X-3792,CRC,BYL719 + cetuximab
X-3792,CRC,BYL719 + cetuximab
X-3792,CRC,BYL719 + cetuximab
X-3792,CRC,BYL719 + cetuximab
X-3792,CRC,BYL719
X-3792,CRC,BYL719
X-3792,CRC,BYL719
X-3792,CRC,BYL719
X-3792,CRC,BYL719
X-3792,CRC,BYL719
X-3792,CRC,BYL719
X-3792,CRC,BYL719
X-3792,CRC,BYL719
X-3792,CRC,BYL719
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + LJM716
X-3792,CRC,BYL719 + binimetinib
X-3792,CRC,BYL719 + binimetinib
X-3792,CRC,BYL719 + binimetinib
X-3792,CRC,BYL719 + binimetinib
X-3792,CRC,BYL719 + binimetinib
X-3792,CRC,BYL719 + binimetinib
X-3792,CRC,BYL719 + binimetinib
X-3792,CRC,BYL719 + binimetinib
X-3792,CRC,BYL719 + binimetinib
X-3792,CRC,BYL719 + encorafenib
X-3792,CRC,BYL719 + encorafenib
X-3792,CRC,BYL719 + encorafenib
X-3792,CRC,BYL719 + encorafenib
X-3792,CRC,BYL719 + encorafenib
X-3792,CRC,BYL719 + encorafenib
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CGM097
X-3792,CRC,CKX620
X-3792,CRC,CKX620
X-3792,CRC,CKX620
X-3792,CRC,CKX620
X-3792,CRC,CKX620
X-3792,CRC,CKX620
X-3792,CRC,CKX620
X-3792,CRC,CKX620
X-3792,CRC,CKX620
X-3792,CRC,CLR457
X-3792,CRC,CLR457
X-3792,CRC,CLR457
X-3792,CRC,CLR457
X-3792,CRC,CLR457
X-3792,CRC,CLR457
X-3792,CRC,CLR457
X-3792,CRC,CLR457
X-3792,CRC,CLR457
X-3792,CRC,CLR457
X-3792,CRC,CLR457
X-3792,CRC,HDM201
X-3792,CRC,HDM201
X-3792,CRC,HDM201
X-3792,CRC,HDM201
X-3792,CRC,HDM201
X-3792,CRC,HDM201
X-3792,CRC,HDM201
X-3792,CRC,HDM201
X-3792,CRC,HDM201
X-3792,CRC,cetuximab
X-3792,CRC,cetuximab
X-3792,CRC,cetuximab
X-3792,CRC,cetuximab
X-3792,CRC,cetuximab
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,cetuximab + encorafenib
X-3792,CRC,LEE011
X-3792,CRC,LEE011
X-3792,CRC,LEE011
X-3792,CRC,LEE011
X-3792,CRC,LEE011
X-3792,CRC,LEE011
X-3792,CRC,LEE011
X-3792,CRC,LEE011
X-3792,CRC,LEE011
X-3792,CRC,encorafenib
X-3792,CRC,encorafenib
X-3792,CRC,encorafenib
X-3792,CRC,encorafenib
X-3792,CRC,encorafenib
X-3792,CRC,encorafenib
X-3792,CRC,encorafenib
X-3792,CRC,LJC049
X-3792,CRC,LJC049
X-3792,CRC,LJC049
X-3792,CRC,LJC049
X-3792,CRC,LJC049
X-3792,CRC,LJC049
X-3792,CRC,LJC049
X-3792,CRC,LJC049
X-3792,CRC,LJC049
X-3792,CRC,LJC049
X-3792,CRC,LKA136
